Virtual User Script started at: 12-06-2020 20:46:40
Starting action vuser_init.
Web Turbo Replay of LoadRunner 2020.0.0 for Windows 10; build 793 (Nov 27 2019 19:51:20)  	[MsgId: MMSG-26983]
Action.c(519): web_url("jquery.app-782d8f87ac279a019b37b18a315654b2.js") started  	[MsgId: MMSG-26355]
Action.c(519): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/jquery.app-782d8f87ac279a019b37b18a315654b2.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(527): web_url("customise-jquery-idleTimeout-6286fe026bdf78a6c38a29cfd8d979c8.js") started  	[MsgId: MMSG-26355]
Action.c(527): Resource "https://pvr-perf.rxlogix.com/reports/assets/jquery/customise-jquery-idleTimeout-6286fe026bdf78a6c38a29cfd8d979c8.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(535): web_url("jquery.core-2c7cdf128b42d849235dea8cadd879b8.js") started  	[MsgId: MMSG-26355]
Action.c(535): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/jquery.core-2c7cdf128b42d849235dea8cadd879b8.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(543): web_url("store.modern.min-ee86dbde67356086e53dffdd31c6867d.js") started  	[MsgId: MMSG-26355]
Action.c(543): Resource "https://pvr-perf.rxlogix.com/reports/assets/store.modern.min-ee86dbde67356086e53dffdd31c6867d.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(557): web_url("fullcalendar.print-5e9985f0185898b586ec4820f63bb446.css") started  	[MsgId: MMSG-26355]
Action.c(557): Resource "https://pvr-perf.rxlogix.com/reports/assets/fullcalendar.print-5e9985f0185898b586ec4820f63bb446.css" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(570): web_url("fontawesome-webfont-af7ae505a9eed503f8b8e6982036873e.woff2") started  	[MsgId: MMSG-26355]
Action.c(570): Resource "https://pvr-perf.rxlogix.com/reports/assets/fontawesome-webfont-af7ae505a9eed503f8b8e6982036873e.woff2?v=4.7.0" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(578): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(578): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(581): web_url("Material-Design-Iconic-Font-a2a1ba89e7f9d29f7d5aee76e8b9f7ab.woff") started  	[MsgId: MMSG-26355]
Action.c(581): Resource "https://pvr-perf.rxlogix.com/reports/assets/Material-Design-Iconic-Font-a2a1ba89e7f9d29f7d5aee76e8b9f7ab.woff?v=1.0.1" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(603): web_url("latestAdhocReport") started  	[MsgId: MMSG-26355]
Action.c(603): Registering web_url("latestAdhocReport") was successful  	[MsgId: MMSG-26390]
Action.c(612): web_url("index") started  	[MsgId: MMSG-26355]
Action.c(612): Registering web_url("index") was successful  	[MsgId: MMSG-26390]
Action.c(624): web_url("{User_Id}") started  	[MsgId: MMSG-26355]
Action.c(624): Registering web_url("{User_Id}") was successful  	[MsgId: MMSG-26390]
Action.c(638): web_url("info") started  	[MsgId: MMSG-26355]
Action.c(638): Registering web_url("info") was successful  	[MsgId: MMSG-26390]
Action.c(653): web_url("dataTables_en.json") started  	[MsgId: MMSG-26355]
Action.c(653): Resource "https://pvr-perf.rxlogix.com/reports/assets/i18n/dataTables_en.json" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(665): web_url("latestPeriodicReport") started  	[MsgId: MMSG-26355]
Action.c(665): Registering web_url("latestPeriodicReport") was successful  	[MsgId: MMSG-26390]
Action.c(679): web_url("dataTables_en.json_2") started  	[MsgId: MMSG-26355]
Action.c(679): Registering web_url("dataTables_en.json_2") was successful  	[MsgId: MMSG-26390]
Action.c(688): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(688): web_concurrent_end was successful, 7075 body bytes, 1617 header bytes  	[MsgId: MMSG-26386]
Action.c(715): Notify: Transaction "Rep5_T02_Login" ended with a "Pass" status (Duration: 5.4013 Wasted Time: 0.0729).
Action.c(719): Notify: Transaction "Rep5_T03_NavigateAdhocReport_NewReport" started.
Action.c(721): web_add_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(721): web_add_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(724): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
Action.c(724): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
Action.c(727): web_add_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
Action.c(727): web_add_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
Action.c(730): web_add_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(730): web_add_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(733): web_add_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(733): web_add_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(736): web_add_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(736): web_add_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(739): web_url("create") started  	[MsgId: MMSG-26355]
Action.c(739): web_url("create") was successful, 223840 body bytes, 309 header bytes  	[MsgId: MMSG-26386]
Action.c(748): web_add_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(748): web_add_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(751): web_add_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
Action.c(751): web_add_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
Action.c(754): web_add_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(754): web_add_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(757): web_concurrent_start started  	[MsgId: MMSG-26355]
Action.c(757): web_concurrent_start was successful  	[MsgId: MMSG-26392]
Action.c(759): web_url("tags-0a636c4c7bc5e4dd91c0e4e6d1889215.js") started  	[MsgId: MMSG-26355]
Action.c(759): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/tags-0a636c4c7bc5e4dd91c0e4e6d1889215.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(776): web_url("deliveryOption-15dc8d9c9cd9dc9e6c9c50d8091bed20.js") started  	[MsgId: MMSG-26355]
Action.c(776): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/configuration/deliveryOption-15dc8d9c9cd9dc9e6c9c50d8091bed20.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(793): web_url("configurationCommon-1c4332f2cce7a50d32a9bb863277106f.js") started  	[MsgId: MMSG-26355]
Action.c(793): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/configuration/configurationCommon-1c4332f2cce7a50d32a9bb863277106f.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(810): web_url("scheduler-293bc77ad497c01ec53bcb2f97095e6b.js") started  	[MsgId: MMSG-26355]
Action.c(810): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/scheduler-293bc77ad497c01ec53bcb2f97095e6b.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(827): web_url("dateRange-114c7d1894185a1583d21cb5f436038a.js") started  	[MsgId: MMSG-26355]
Action.c(827): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/configuration/dateRange-114c7d1894185a1583d21cb5f436038a.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(844): web_url("templateQueries-b30e257e7bf112701696b0edaac3908d.js") started  	[MsgId: MMSG-26355]
Action.c(844): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/configuration/templateQueries-b30e257e7bf112701696b0edaac3908d.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(861): web_url("blankParameters-cef91892ccdf31d55934699882b389d5.js") started  	[MsgId: MMSG-26355]
Action.c(861): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/configuration/blankParameters-cef91892ccdf31d55934699882b389d5.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(878): web_url("configuration-11b5b002dec2c8f1f643a1db6b80c6db.css") started  	[MsgId: MMSG-26355]
Action.c(878): Resource "https://pvr-perf.rxlogix.com/reports/assets/configuration-11b5b002dec2c8f1f643a1db6b80c6db.css" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(895): web_url("copyPasteModal-e538fdadfa9bb40beefda62316b6268f.css") started  	[MsgId: MMSG-26355]
Action.c(895): Resource "https://pvr-perf.rxlogix.com/reports/assets/copyPasteModal-e538fdadfa9bb40beefda62316b6268f.css" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(912): web_url("expandingTextarea-e6f68bca81423576f208f67bb1a470d2.css") started  	[MsgId: MMSG-26355]
Action.c(912): Resource "https://pvr-perf.rxlogix.com/reports/assets/expandingTextarea-e6f68bca81423576f208f67bb1a470d2.css" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(929): web_url("copyPasteValues-ce01bd4ac74470f921a5bf1d8f9b8c0d.js") started  	[MsgId: MMSG-26355]
Action.c(929): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/configuration/copyPasteValues-ce01bd4ac74470f921a5bf1d8f9b8c0d.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(946): web_url("expandingTextarea-04fa51fd39d03f48f1fbbac3953c97b8.js") started  	[MsgId: MMSG-26355]
Action.c(946): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/expandingTextarea-04fa51fd39d03f48f1fbbac3953c97b8.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(963): web_url("emailConfiguration-59c065e4239f87a883e747de81101001.js") started  	[MsgId: MMSG-26355]
Action.c(963): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/configuration/emailConfiguration-59c065e4239f87a883e747de81101001.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(980): web_url("disableAutocomplete-4b64c67585270722b33b13c06f9e5327.js") started  	[MsgId: MMSG-26355]
Action.c(980): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/disableAutocomplete-4b64c67585270722b33b13c06f9e5327.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(997): web_url("column-view-64c0085c608464f4a6f66e33d985ae27.html") started  	[MsgId: MMSG-26355]
Action.c(997): Registering web_url("column-view-64c0085c608464f4a6f66e33d985ae27.html") was successful  	[MsgId: MMSG-26390]
Action.c(1022): web_url("en.json_2") started  	[MsgId: MMSG-26355]
Action.c(1022): Resource "https://pvr-perf.rxlogix.com/reports/assets/i18n/en.json" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1038): web_url("dictionaries-a56723bc475dc0f60ed4e82cb965de2a.css") started  	[MsgId: MMSG-26355]
Action.c(1038): Resource "https://pvr-perf.rxlogix.com/reports/assets/plugin/dictionary/dictionaries-a56723bc475dc0f60ed4e82cb965de2a.css" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1052): web_url("studyDrugs-9650caca7b2eaad47de57af7bbefe066.js") started  	[MsgId: MMSG-26355]
Action.c(1052): Resource "https://pvr-perf.rxlogix.com/reports/assets/plugin/dictionary/studyDrugs-9650caca7b2eaad47de57af7bbefe066.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1060): web_url("studyCompounds-d1264ac301b89c2be214faf502830ceb.js") started  	[MsgId: MMSG-26355]
Action.c(1060): Resource "https://pvr-perf.rxlogix.com/reports/assets/plugin/dictionary/studyCompounds-d1264ac301b89c2be214faf502830ceb.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1068): web_url("productDictionary-eeaadfef73b9e8aa3d5bbccd020fbe0e.js") started  	[MsgId: MMSG-26355]
Action.c(1068): Resource "https://pvr-perf.rxlogix.com/reports/assets/plugin/dictionary/productDictionary-eeaadfef73b9e8aa3d5bbccd020fbe0e.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1076): web_url("dictionaries-28bdb28ccc79e1b54cfb9c2a829ce561.js") started  	[MsgId: MMSG-26355]
Action.c(1076): Resource "https://pvr-perf.rxlogix.com/reports/assets/plugin/dictionary/dictionaries-28bdb28ccc79e1b54cfb9c2a829ce561.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1084): web_url("dictionaryMultiSearch-6eb3fdf8ab4860190935c80f93a691c7.js") started  	[MsgId: MMSG-26355]
Action.c(1084): Resource "https://pvr-perf.rxlogix.com/reports/assets/plugin/dictionary/dictionaryMultiSearch-6eb3fdf8ab4860190935c80f93a691c7.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1092): web_url("emailAttachmentSplit-1cfd9a05e7b65820432d627f850295f6.js") started  	[MsgId: MMSG-26355]
Action.c(1092): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/emailAttachmentSplit-1cfd9a05e7b65820432d627f850295f6.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1100): web_url("emailModal-c328f6452c15ee5b9612d5799369da83.js") started  	[MsgId: MMSG-26355]
Action.c(1100): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/emailModal-c328f6452c15ee5b9612d5799369da83.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1108): web_url("emailTemplateEditor-340a1a96d629c756ba1192ca0bec7179.js") started  	[MsgId: MMSG-26355]
Action.c(1108): Resource "https://pvr-perf.rxlogix.com/reports/assets/app/emailTemplateEditor-340a1a96d629c756ba1192ca0bec7179.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1116): web_url("tinymce.min-8913ae2d8b5e63961b59cb681291410b.js") started  	[MsgId: MMSG-26355]
Action.c(1116): Resource "https://pvr-perf.rxlogix.com/reports/assets/tinymce/tinymce.min-8913ae2d8b5e63961b59cb681291410b.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1124): web_url("glyphicons-halflings-regular-448c34a56d699c29117adc64c43affeb.woff2") started  	[MsgId: MMSG-26355]
Action.c(1124): Resource "https://pvr-perf.rxlogix.com/reports/assets/glyphicons-halflings-regular-448c34a56d699c29117adc64c43affeb.woff2" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1141): web_url("column-view-64c0085c608464f4a6f66e33d985ae27.html_2") started  	[MsgId: MMSG-26355]
Action.c(1141): Registering web_url("column-view-64c0085c608464f4a6f66e33d985ae27.html_2") was successful  	[MsgId: MMSG-26390]
Action.c(1155): web_url("allEmails") started  	[MsgId: MMSG-26355]
Action.c(1155): Registering web_url("allEmails") was successful  	[MsgId: MMSG-26390]
Action.c(1167): web_url("fetchDateRangeTypesForDatasource") started  	[MsgId: MMSG-26355]
Action.c(1167): Registering web_url("fetchDateRangeTypesForDatasource") was successful  	[MsgId: MMSG-26390]
Action.c(1176): web_url("fetchEvaluateCaseDatesForDatasource") started  	[MsgId: MMSG-26355]
Action.c(1176): Registering web_url("fetchEvaluateCaseDatesForDatasource") was successful  	[MsgId: MMSG-26390]
Action.c(1188): web_url("getDateOperators") started  	[MsgId: MMSG-26355]
Action.c(1188): Registering web_url("getDateOperators") was successful  	[MsgId: MMSG-26390]
Action.c(1197): web_url("getStringOperators") started  	[MsgId: MMSG-26355]
Action.c(1197): Registering web_url("getStringOperators") was successful  	[MsgId: MMSG-26390]
Action.c(1206): web_url("getValuelessOperators") started  	[MsgId: MMSG-26355]
Action.c(1206): Registering web_url("getValuelessOperators") was successful  	[MsgId: MMSG-26390]
Action.c(1218): web_url("sharedWithValues") started  	[MsgId: MMSG-26355]
Action.c(1218): Registering web_url("sharedWithValues") was successful  	[MsgId: MMSG-26390]
Action.c(1227): web_url("fetchEvaluateCaseDateSubmissionForDatasource") started  	[MsgId: MMSG-26355]
Action.c(1227): Registering web_url("fetchEvaluateCaseDateSubmissionForDatasource") was successful  	[MsgId: MMSG-26390]
Action.c(1239): web_url("allEmailsForCC") started  	[MsgId: MMSG-26355]
Action.c(1239): Registering web_url("allEmailsForCC") was successful  	[MsgId: MMSG-26390]
Action.c(1250): web_url("getNumOperators") started  	[MsgId: MMSG-26355]
Action.c(1250): Registering web_url("getNumOperators") was successful  	[MsgId: MMSG-26390]
Action.c(1259): web_url("{User_Id}_2") started  	[MsgId: MMSG-26355]
Action.c(1259): Registering web_url("{User_Id}_2") was successful  	[MsgId: MMSG-26390]
Action.c(1268): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(1268): web_concurrent_end was successful, 10362 body bytes, 3264 header bytes  	[MsgId: MMSG-26386]
Action.c(1270): web_url("theme.min.js") started  	[MsgId: MMSG-26355]
Action.c(1270): web_url("theme.min.js") was successful, 43331 body bytes, 359 header bytes  	[MsgId: MMSG-26386]
Action.c(1283): web_url("polymer.html") started  	[MsgId: MMSG-26355]
Action.c(1283): web_url("polymer.html") was successful, 25982 body bytes, 342 header bytes  	[MsgId: MMSG-26386]
Action.c(1292): web_url("info_2") started  	[MsgId: MMSG-26355]
Action.c(1292): web_url("info_2") was successful, 99 body bytes, 341 header bytes  	[MsgId: MMSG-26386]
Action.c(1302): web_url("polymer-mini.html") started  	[MsgId: MMSG-26355]
Action.c(1302): web_url("polymer-mini.html") was successful, 8921 body bytes, 346 header bytes  	[MsgId: MMSG-26386]
Action.c(1311): web_concurrent_start started  	[MsgId: MMSG-26355]
Action.c(1311): web_concurrent_start was successful  	[MsgId: MMSG-26392]
Action.c(1313): web_url("plugin.min.js") started  	[MsgId: MMSG-26355]
Action.c(1313): Registering web_url("plugin.min.js") was successful  	[MsgId: MMSG-26390]
Action.c(1321): web_url("plugin.min.js_2") started  	[MsgId: MMSG-26355]
Action.c(1321): Registering web_url("plugin.min.js_2") was successful  	[MsgId: MMSG-26390]
Action.c(1329): web_url("plugin.min.js_3") started  	[MsgId: MMSG-26355]
Action.c(1329): Registering web_url("plugin.min.js_3") was successful  	[MsgId: MMSG-26390]
Action.c(1337): web_url("plugin.min.js_4") started  	[MsgId: MMSG-26355]
Action.c(1337): Registering web_url("plugin.min.js_4") was successful  	[MsgId: MMSG-26390]
Action.c(1345): web_url("plugin.min.js_5") started  	[MsgId: MMSG-26355]
Action.c(1345): Registering web_url("plugin.min.js_5") was successful  	[MsgId: MMSG-26390]
Action.c(1353): web_url("polymer-micro.html") started  	[MsgId: MMSG-26355]
Action.c(1353): Registering web_url("polymer-micro.html") was successful  	[MsgId: MMSG-26390]
Action.c(1362): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(1362): web_concurrent_end was successful, 63663 body bytes, 2146 header bytes  	[MsgId: MMSG-26386]
Action.c(1364): web_concurrent_start started  	[MsgId: MMSG-26355]
Action.c(1364): web_concurrent_start was successful  	[MsgId: MMSG-26392]
Action.c(1366): web_url("skin.min.css") started  	[MsgId: MMSG-26355]
Action.c(1366): Registering web_url("skin.min.css") was successful  	[MsgId: MMSG-26390]
Action.c(1374): web_url("content.min.css") started  	[MsgId: MMSG-26355]
Action.c(1374): Registering web_url("content.min.css") was successful  	[MsgId: MMSG-26390]
Action.c(1382): web_url("editor-687e49e2901f89d1e65cc77026ec0a3e.css") started  	[MsgId: MMSG-26355]
Action.c(1382): Resource "https://pvr-perf.rxlogix.com/reports/assets/editor-687e49e2901f89d1e65cc77026ec0a3e.css" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1390): web_url("column-view-lib-bd7bc6ac60142802df527fb4fdd3a579.js") started  	[MsgId: MMSG-26355]
Action.c(1390): Resource "https://pvr-perf.rxlogix.com/reports/assets/plugin/dictionary/column-view-lib-bd7bc6ac60142802df527fb4fdd3a579.js" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(1398): web_concurrent_end started  	[MsgId: MMSG-26355]
Action.c(1398): web_concurrent_end was successful, 10034 body bytes, 695 header bytes  	[MsgId: MMSG-26386]
Action.c(1400): web_remove_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(1400): Previous automatically added web header for "Accept" removed  	[MsgId: MMSG-26587]
Action.c(1400): web_remove/revert_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(1402): web_remove_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(1402): Previous automatically added web header for "Sec-Fetch-Dest" removed  	[MsgId: MMSG-26587]
Action.c(1402): web_remove/revert_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(1404): web_remove_auto_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
Action.c(1404): Previous automatically added web header for "Sec-Fetch-Mode" removed  	[MsgId: MMSG-26587]
Action.c(1404): web_remove/revert_auto_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
Action.c(1406): web_remove_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
Action.c(1406): Previous automatically added web header for "Sec-Fetch-Site" removed  	[MsgId: MMSG-26587]
Action.c(1406): web_remove/revert_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
Action.c(1408): web_add_header("Cache-Control") started  	[MsgId: MMSG-26355]
Action.c(1408): web_add_header("Cache-Control") was successful  	[MsgId: MMSG-26392]
Action.c(1411): web_add_header("Pragma") started  	[MsgId: MMSG-26355]
Action.c(1411): web_add_header("Pragma") was successful  	[MsgId: MMSG-26392]
Action.c(1414): web_add_header("Upgrade") started  	[MsgId: MMSG-26355]
Action.c(1414): web_add_header("Upgrade") was successful  	[MsgId: MMSG-26392]
Action.c(1417): web_url("websocket_2") started  	[MsgId: MMSG-26355]
Action.c(1417): Warning -26665: HTTP Status Code is missing or invalid. Assuming "200 OK"  	[MsgId: MWAR-26665]
Action.c(1417): web_url("websocket_2") highest severity level was "warning", 0 body bytes, 275 header bytes  	[MsgId: MMSG-26388]
Action.c(1425): Notify: Transaction "Rep5_T03_NavigateAdhocReport_NewReport" ended with a "Pass" status (Duration: 14.1747 Wasted Time: 0.2762).
Action.c(1429): Notify: Transaction "Rep5_T04_ClickProductLookUp" started.
Action.c(1431): Notify: Transaction "Rep5_T04_ClickProductLookUp" ended with a "Pass" status (Duration: 0.0156).
Action.c(1435): Notify: Transaction "Rep5_T05_SearchProduct" started.
Action.c(1437): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(1437): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(1440): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(1440): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(1443): web_add_auto_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
Action.c(1443): web_add_auto_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
Action.c(1446): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
Action.c(1446): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
Action.c(1449): web_add_auto_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(1449): web_add_auto_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(1452): web_add_auto_header("X-Requested-With") started  	[MsgId: MMSG-26355]
Action.c(1452): web_add_auto_header("X-Requested-With") was successful  	[MsgId: MMSG-26392]
Action.c(1455): web_submit_data("searchViews") started  	[MsgId: MMSG-26355]
Action.c(1455): web_submit_data("searchViews") was successful, 502 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1472): Notify: Transaction "Rep5_T05_SearchProduct" ended with a "Pass" status (Duration: 1.3496 Wasted Time: 0.0270).
Action.c(1476): Notify: Transaction "Rep5_T06_SelectProduct" started.
Action.c(1478): web_custom_request("getSelectedItem") started  	[MsgId: MMSG-26355]
Action.c(1478): web_custom_request("getSelectedItem") was successful, 353 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1489): web_submit_data("getPreLevelProductParents") started  	[MsgId: MMSG-26355]
Action.c(1489): web_submit_data("getPreLevelProductParents") was successful, 78 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1503): web_submit_data("getPreLevelProductParents_2") started  	[MsgId: MMSG-26355]
Action.c(1503): web_submit_data("getPreLevelProductParents_2") was successful, 84 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1517): web_submit_data("getPreLevelProductParents_3") started  	[MsgId: MMSG-26355]
Action.c(1517): web_submit_data("getPreLevelProductParents_3") was successful, 28 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1532): Notify: Transaction "Rep5_T06_SelectProduct" ended with a "Pass" status (Duration: 3.8673 Wasted Time: 0.1138).
Action.c(1536): Notify: Transaction "Rep5_T07_SelectReportTemplate" started.
Action.c(1538): web_remove_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(1538): Warning -26590: web_remove/revert_auto_header for "Origin" had no effect  	[MsgId: MWAR-26590]
Action.c(1538): web_remove/revert_auto_header("Origin") highest severity level was "warning"  	[MsgId: MMSG-26391]
Action.c(1540): web_remove_auto_header("X-CSRF-TOKEN") started  	[MsgId: MMSG-26355]
Action.c(1540): Previous automatically added web header for "X-CSRF-TOKEN" removed  	[MsgId: MMSG-26587]
Action.c(1540): web_remove/revert_auto_header("X-CSRF-TOKEN") was successful  	[MsgId: MMSG-26392]
Action.c(1554): web_add_auto_header("Accept") started  	[MsgId: MMSG-26355]
Action.c(1554): web_add_auto_header("Accept") was successful  	[MsgId: MMSG-26392]
Action.c(1557): web_url("getTemplateList") started  	[MsgId: MMSG-26355]
Action.c(1557): web_url("getTemplateList") was successful, 1143 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1566): web_url("getTemplateList_2") started  	[MsgId: MMSG-26355]
Action.c(1566): web_url("getTemplateList_2") was successful, 208 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1575): web_url("customSQLValuesForTemplate") started  	[MsgId: MMSG-26355]
Action.c(1575): web_url("customSQLValuesForTemplate") was successful, 28 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1584): web_url("poiInputsForTemplate") started  	[MsgId: MMSG-26355]
Action.c(1584): web_url("poiInputsForTemplate") was successful, 37 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1593): Notify: Transaction "Rep5_T07_SelectReportTemplate" ended with a "Pass" status (Duration: 2.7449 Wasted Time: 0.1150).
Action.c(1597): Notify: Transaction "Rep5_T08_SelectReportQuery" started.
Action.c(1599): web_url("getQueryList") started  	[MsgId: MMSG-26355]
Action.c(1599): web_url("getQueryList") was successful, 1126 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1608): web_url("getQueryList_2") started  	[MsgId: MMSG-26355]
Action.c(1608): web_url("getQueryList_2") was successful, 203 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1617): web_url("queryExpressionValuesForQuery") started  	[MsgId: MMSG-26355]
Action.c(1617): web_url("queryExpressionValuesForQuery") was successful, 147 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1626): web_url("customSQLValuesForQuery") started  	[MsgId: MMSG-26355]
Action.c(1626): web_url("customSQLValuesForQuery") was successful, 28 body bytes, 234 header bytes  	[MsgId: MMSG-26386]
Action.c(1635): web_url("queryExpressionValuesForQuerySet") started  	[MsgId: MMSG-26355]
